substrate,enzyme,temperature,time,ph,conversion
Xylan,Xylanase (TlXyn10A),27.990965145853487,51.79368396267624,5.354937752830106,1.0
Polyurethane,PUase (PsEstA),33.40270189210481,70.99780119989111,7.204397407195983,0.13712758964107613
Lactose,β-Galactosidase,36.12984036159357,9.987596942080588,6.046863061277159,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,36.69244534675341,64.64713268626501,5.945324267280365,1.0
Glucose,Glucose Oxidase,38.00443186389387,3.324172808388692,6.068620503776422,1.0
Maltotriose,α-Amylase,43.29622190251838,41.55082936055021,6.1984070056350795,1.0
Lignin,Laccase (TrLcc1),35.87830739031763,31.039905196622463,6.383069014082478,1.0
Cellulose,Cellulase (TrCel7A),36.3448324151503,31.043907532879594,6.354361728803678,0.6552734074333291
Casein,Protease (Subtilisin),34.57343784360357,55.233981896980175,6.091646704670486,1.0
Casein,Protease (Subtilisin),22.314265896860757,36.768302488644956,7.464835148071504,1.0
Xylan,Xylanase (TlXyn10A),32.54481374475762,67.64806036844276,5.511101419914414,1.0
Glucose,Glucose Oxidase,35.70884710758373,5.829914323218947,5.330651573842779,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,35.87265650695634,46.08912605622293,5.504630198054111,1.0
Lactose,β-Galactosidase,39.50375504191015,20.93887175392811,6.093493107440422,1.0
Avicel,Cellulase (CtCel5A),48.272119201733744,29.483098593321262,5.470119440443413,0.6757663320959748
Lignin,Laccase (TrLcc1),35.057941682002436,22.344181970999383,5.9949665999334325,1.0
Lignin,Laccase (TrLcc1),34.19123266182105,28.429995171058074,6.489273765991634,1.0
Avicel,Cellulase (CtCel5A),33.701998415693154,25.40594169200349,5.65125642803623,1.0
Xylan,Xylanase (TlXyn10A),36.923606152408446,61.768170980985474,5.560083614215166,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,32.44391694255697,16.68015260451126,5.829519874386111,1.0
Cellulose,Cellulase (TrCel7A),32.27786348236042,63.86370037546352,6.809528887981114,0.5603000090029743
PET,PETase (FAST-PETase),28.94301267828513,3.8059642476746136,6.266682830341835,0.0
Avicel,Cellulase (CtCel5A),36.57700573507632,26.810517081162445,6.093309447542832,1.0
Avicel,Cellulase (CtCel5A),29.273354135378728,16.424849977012983,6.6547408966171915,0.723651977387373
Maltotriose,α-Amylase,41.56912475262335,13.781881959405272,6.636788348163707,1.0
Avicel,Cellulase (CtCel5A),31.77041296370854,40.49035199509163,6.088740572616603,1.0
Xylan,Xylanase (TlXyn10A),38.38789502373471,15.035673851499915,5.993907757804234,1.0
PET,PETase (FAST-PETase),39.71484901257277,17.02754450597531,6.507300556136498,0.1139017542772483
Lactose,β-Galactosidase,37.87717076381011,44.50230545142046,6.399176852370493,1.0
Casein,Protease (Subtilisin),38.25355780994736,47.656638593002576,5.565439514168508,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,34.893606064496915,39.92614252102154,6.0053095193533865,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,40.61885806215452,28.878893082139893,5.663443975871303,1.0
Maltotriose,α-Amylase,39.94306832450427,39.35506898079786,5.783833503615527,1.0
Cellulose,Cellulase (TrCel7A),40.12178848169132,25.48469273099627,4.768062078446549,0.6178951085557046
Cellulose,Cellulase (TrCel7A),31.719747913512155,47.359704716359886,5.413944482915774,0.6102543159955276
Polyurethane,PUase (PsEstA),39.642865309268714,21.837957002201072,5.764903820178089,0.016508248015831256
Avicel,Cellulase (CtCel5A),29.216240408401923,44.96030265209088,5.849581133452639,0.8778313718496809
Starch,α-Amylase (Bacillus),37.22184809361542,16.964642887162995,5.582139735058831,1.0
PET,PETase (FAST-PETase),38.58260837108859,71.04318414977124,5.758908152127527,0.20025800600927277
PET,PETase (FAST-PETase),30.879874107781017,30.109460138291563,6.331651729942872,0.15301448190031702
Xylan,Xylanase (TlXyn10A),27.5062721019017,21.660331732900232,5.463516072386032,1.0
Polyurethane,PUase (PsEstA),41.05013768117547,68.26821131191265,6.397770087645886,0.0767630586551415
Xylan,Xylanase (TlXyn10A),35.58474334377202,45.22167268577473,6.302491475937804,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,34.46781499983034,32.12980016210173,6.165324754342286,1.0
Maltotriose,α-Amylase,30.44983868386365,59.251932757495716,5.9435507175621956,1.0
Lactose,β-Galactosidase,39.420928393144955,68.25081797655648,7.100510234576712,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,28.37111629391264,35.59164940829792,6.40423229443222,1.0
PET,PETase (FAST-PETase),29.212919539999874,38.845865720641704,6.432642784200235,0.2414179659195479
Maltotriose,α-Amylase,23.654464931566167,18.822015687418116,6.080778393638922,1.0
Polyurethane,PUase (PsEstA),32.556318774717944,36.97415963509354,5.841467119531107,0.0
Glucose,Glucose Oxidase,37.81840847495556,47.3656097170744,5.793051987330775,1.0
Maltotriose,α-Amylase,41.90371855281419,69.38925127862316,6.809180053431681,1.0
Starch,α-Amylase (Bacillus),47.72059931894873,6.519476245080159,5.762509423755969,1.0
Maltotriose,α-Amylase,33.43822416558393,17.197958271032434,5.7233316423464125,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,29.211688846409313,14.150796233531725,5.8404520433453255,1.0
Casein,Protease (Subtilisin),29.310207313104918,59.59268695951013,6.6237134134462,1.0
Maltotriose,α-Amylase,33.25699488406041,16.223505038793235,7.057729967999833,1.0
Lactose,β-Galactosidase,38.02562410201562,47.793148216623024,5.505630665968245,1.0
Starch,α-Amylase (Bacillus),32.9739932565002,24.12606967923765,5.131617179666629,1.0
PET,PETase (FAST-PETase),29.36387169493306,71.1776358917044,5.403595939907358,0.1115312984867526
PET,PETase (FAST-PETase),33.054117263768276,53.63638512239845,6.736974521720177,0.27484838329042477
Xylan,Xylanase (TlXyn10A),36.421159241534994,62.86450642209992,5.728446441939072,1.0
Cellulose,Cellulase (TrCel7A),43.68255581181089,10.367421027223497,5.900326827204983,0.37004876284648414
Lactose,β-Galactosidase,26.581597488926693,37.06761852732424,5.86226071268525,1.0
Lignin,Laccase (TrLcc1),29.198600564277406,38.5905074484078,7.16493773277595,1.0
Polyurethane,PUase (PsEstA),32.585687159245595,47.58875178366628,5.958801917170478,0.08022019350231717
Lignin,Laccase (TrLcc1),35.93567328041586,62.373032880221274,7.049164654485239,1.0
Xylan,Xylanase (TlXyn10A),36.8136663655029,7.41644151061098,5.9432518508052095,1.0
Polyurethane,PUase (PsEstA),35.11132518634774,26.44653021992001,6.254162449860111,0.12306469945939119
Lignin,Laccase (TrLcc1),36.27644352715287,21.719507478053455,6.348153354799027,1.0
Starch,α-Amylase (Bacillus),33.7166342256699,33.55432522820788,6.037656779171933,1.0
Casein,Protease (Subtilisin),38.66079246439625,55.23875903272247,5.325918079571975,1.0
Avicel,Cellulase (CtCel5A),31.42302988059229,14.149825016986583,6.382648150530645,0.85172057708054
Xylan,Xylanase (TlXyn10A),39.92998755750681,65.34496672274774,5.583917372875545,1.0
Polyurethane,PUase (PsEstA),36.668694411197244,71.23786436477025,6.0658146439542024,0.10130297090547204
Glucose,Glucose Oxidase,29.459782589072127,27.98089857317988,6.607107268975648,1.0
Maltotriose,α-Amylase,37.13879368236579,43.94829060261648,5.852283786123463,1.0
Cellulose,Cellulase (TrCel7A),27.085505891313073,69.03575009319442,6.662099718753725,0.5004170615953799
Lignin,Laccase (TrLcc1),37.85198431286304,9.865916528344485,6.2723686245175605,1.0
Xylan,Xylanase (TlXyn10A),32.843986152436095,49.014490961636874,7.076234042849461,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,35.77875374155339,26.83815150844123,5.743212815942906,1.0
Lignin,Laccase (TrLcc1),27.370793215504197,25.673403526340508,5.681557251373267,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,31.771894310834796,71.31221124689087,5.8793459789752065,1.0
Casein,Protease (Subtilisin),35.034278691641525,47.01665576288306,6.643011806834756,1.0
Avicel,Cellulase (CtCel5A),35.505553266286185,10.0714799162901,5.752928480101645,0.9481644190319243
Polyurethane,PUase (PsEstA),34.230797126141624,2.5417870572731727,5.674205592330626,0.0
Starch,α-Amylase (Bacillus),39.83845173795053,33.801307802426365,6.114484987284506,1.0
Lignin,Laccase (TrLcc1),39.66180600225297,1.2595288413665284,5.961105720390598,1.0
Lactose,β-Galactosidase,34.51161722249474,45.938271307997006,5.793760636651971,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,29.576683037576007,70.97327761009402,5.6567965466781835,1.0
Avicel,Cellulase (CtCel5A),29.117583570173764,68.47631425655528,6.5593985932504815,0.9594001754894027
Lignin,Laccase (TrLcc1),35.42808865395143,40.77830427894706,5.776843947317647,1.0
Lactose,β-Galactosidase,42.079080645515305,38.313959161349814,6.506014708717354,1.0
Lactose,β-Galactosidase,25.573873786771514,47.372496664224876,6.066309582198594,1.0
Avicel,Cellulase (CtCel5A),35.25064039635273,41.5978273259047,6.0875443160057126,1.0
Lactose,β-Galactosidase,40.41744920379353,14.47110459909155,5.629311168226979,1.0
Polyurethane,PUase (PsEstA),33.12840654802831,62.57018444254342,5.312964380262522,0.11098959364934508
Casein,Protease (Subtilisin),36.16822651914917,29.52117290194407,6.523326155129222,1.0
PET,PETase (FAST-PETase),27.257849625345813,44.63580961974817,6.029337241429936,0.03831037167140644
Xylan,Xylanase (TlXyn10A),36.463848356795964,17.764705789421495,6.201946364984906,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,40.50187153345957,8.22983034622607,5.926619376767084,1.0
Xylan,Xylanase (TlXyn10A),41.56626052064588,52.87284634833189,6.0865488478479985,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,41.02901257730726,24.85906955947191,6.7813609050599135,1.0
Polyurethane,PUase (PsEstA),37.80714058883296,14.430624999854459,7.008660915422281,0.03144204258106147
Lactose,β-Galactosidase,40.45434183414521,54.02451257574654,5.0113182242108705,1.0
PET,PETase (FAST-PETase),37.02619841691937,50.50076953414696,6.370057890093159,0.30387728664230046
Xylan,Xylanase (TlXyn10A),38.56410041369593,29.24804883272929,5.939349105298141,1.0
Maltotriose,α-Amylase,37.245777561637134,67.72832734686465,6.3850420669319625,1.0
Avicel,Cellulase (CtCel5A),37.030739368002415,22.019927943292632,6.05264317288553,1.0
Lactose,β-Galactosidase,33.93282930468853,9.215102069934066,5.646207456937962,1.0
Lignin,Laccase (TrLcc1),34.82253289704809,15.694096478858075,6.220260097032828,1.0
Xylan,Xylanase (TlXyn10A),34.97185719989278,2.773220879268232,6.178611598985017,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,27.233211099978636,37.37336864098172,5.927226633776205,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,38.1184895102645,11.858114568763673,5.53673440205778,1.0
Starch,α-Amylase (Bacillus),38.299611049949554,67.55753094208075,6.182747546022575,1.0
Polyurethane,PUase (PsEstA),35.32129132681948,70.2959974768448,5.938353070613773,0.1476464645566367
p-Nitrophenyl-β-D-cellobioside,Cellulase,24.088524087973198,65.65230591980479,7.13411356662246,1.0
Avicel,Cellulase (CtCel5A),40.79420723067731,68.61603533441246,6.7090452554380375,1.0
Starch,α-Amylase (Bacillus),43.09060107974007,11.646330514058215,5.7408610857991045,1.0
Polyurethane,PUase (PsEstA),34.01176178911552,35.72122552138615,5.739525295577808,0.1167972364340917
Casein,Protease (Subtilisin),36.1789966294836,35.16389658863835,6.269289457746952,1.0
Maltotriose,α-Amylase,39.633511743049695,23.078144437291154,5.7723475466782785,1.0
Xylan,Xylanase (TlXyn10A),22.881344858978007,17.46601565042925,6.370821368513541,1.0
Maltotriose,α-Amylase,36.89234165497049,12.151722857921596,5.44652222658718,1.0
PET,PETase (FAST-PETase),27.290156989847283,38.86101655424051,6.317926839108883,0.08540146026053685
Polyurethane,PUase (PsEstA),39.65183231037556,57.88152748782098,6.4842118605343595,0.097107991817664
Casein,Protease (Subtilisin),43.37310603477389,45.39459578243793,5.92022399413944,1.0
Polyurethane,PUase (PsEstA),41.14531705070071,27.449706688633118,6.322312577813933,0.10738762999328089
Maltotriose,α-Amylase,24.438599959719532,26.425689006300477,5.7140138617276675,1.0
Starch,α-Amylase (Bacillus),32.91138480437217,25.465839337876957,5.242495673358943,1.0
Avicel,Cellulase (CtCel5A),32.56451097554014,47.571422273592034,5.12931881943995,1.0
Polyurethane,PUase (PsEstA),33.40860871594176,65.70571013585948,6.3560750609119845,0.1371247004744721
Xylan,Xylanase (TlXyn10A),39.02666451398625,16.3180094614912,4.984491916863789,1.0
Maltotriose,α-Amylase,37.9973276393929,48.580439908224875,6.324826201939935,1.0
Starch,α-Amylase (Bacillus),32.77089900448098,17.53319031279801,5.1734226423342555,1.0
Avicel,Cellulase (CtCel5A),31.14884160010521,35.49856896955291,5.490667433007603,1.0
Starch,α-Amylase (Bacillus),36.84674856173209,60.64704063334122,6.044834952442544,1.0
Cellulose,Cellulase (TrCel7A),33.00589492172465,31.31372738367221,5.5503568117044,0.6620975229377102
Cellulose,Cellulase (TrCel7A),31.85565230124557,33.50884280405196,6.7710761361777605,0.603070180807411
Lignin,Laccase (TrLcc1),43.50438829822953,44.496047455561325,5.670578020824032,1.0
Cellulose,Cellulase (TrCel7A),31.71427630403246,45.410146985840676,6.540290691459887,0.565381501715442
Avicel,Cellulase (CtCel5A),31.830657720859193,53.34739094227996,6.049511958329091,1.0
Starch,α-Amylase (Bacillus),33.062582446978304,39.47774010207702,6.266216383843029,1.0
Xylan,Xylanase (TlXyn10A),38.81874108316878,71.96983643957851,5.217668060624152,1.0
Casein,Protease (Subtilisin),26.250443435791674,22.41130538672981,5.4910087884649155,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,34.00134606064307,64.86943119875471,5.425719113272113,1.0
Lignin,Laccase (TrLcc1),34.0434171239047,22.260307621641935,5.769007907541727,1.0
Cellulose,Cellulase (TrCel7A),42.79038967440171,56.87748837198413,5.2930742670504545,0.4732103054842791
Casein,Protease (Subtilisin),30.926830566535415,52.92557758704728,5.703811756996109,1.0
Starch,α-Amylase (Bacillus),38.17294922469948,32.789810797064845,5.594845266689727,1.0
Starch,α-Amylase (Bacillus),38.16981984046599,55.185003142323914,5.679996568400086,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,36.750028668555466,31.460656935035786,5.691109828960549,1.0
Xylan,Xylanase (TlXyn10A),35.50472047930122,56.3941077722254,6.6873858361282155,1.0
Starch,α-Amylase (Bacillus),29.934005917586045,11.03026792023469,5.214747592052893,1.0
Lignin,Laccase (TrLcc1),38.21025203906399,66.57039043968814,5.366952788837271,1.0
Lignin,Laccase (TrLcc1),34.28672100249044,34.80382409550441,5.993096341461455,1.0
Lactose,β-Galactosidase,40.90409598212717,30.094229759311347,5.78848860703258,1.0
Glucose,Glucose Oxidase,40.48996936508187,35.76872438882253,6.048845465183897,1.0
Polyurethane,PUase (PsEstA),22.43644534359334,47.02827622887472,5.501931584004834,0.04506529340935092
Avicel,Cellulase (CtCel5A),40.09763267032296,10.34354683555751,5.880010583620566,0.8587939322925058
PET,PETase (FAST-PETase),27.748611717491507,11.17737273680404,6.403747897923917,0.019957345783657515
Lactose,β-Galactosidase,43.730942524170615,36.34522718086598,5.558751098181992,1.0
Lignin,Laccase (TrLcc1),28.007396897179895,35.567837180050496,4.9577888627094095,1.0
PET,PETase (FAST-PETase),41.7937216012719,64.08113439499233,5.858397375543061,0.14391362067525715
Polyurethane,PUase (PsEstA),37.98570481615142,51.816174294486,5.947067266543096,0.08447853317420898
Avicel,Cellulase (CtCel5A),34.95245905758517,63.79864159309719,5.771409525690452,1.0
Avicel,Cellulase (CtCel5A),31.191815469586164,60.27284879064007,6.17339465814822,0.8870623828172373
Casein,Protease (Subtilisin),26.973205587569794,35.76956814808395,6.150220526226993,1.0
Starch,α-Amylase (Bacillus),37.524295076759586,43.94930632247965,5.843352652029078,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,40.86856070170453,17.90745254696127,5.694075275534399,1.0
Xylan,Xylanase (TlXyn10A),33.57098157619674,34.09313990393075,6.091827710267855,1.0
Xylan,Xylanase (TlXyn10A),43.06554783380433,35.08024330226436,6.83196745865971,1.0
Starch,α-Amylase (Bacillus),29.937506683266424,37.045600250668045,6.038847438518727,1.0
Lignin,Laccase (TrLcc1),26.966225121967987,17.861057205646464,5.602698333176619,1.0
Cellulose,Cellulase (TrCel7A),31.108731448382205,70.5859086537261,5.469221943163638,0.6422033964935688
Starch,α-Amylase (Bacillus),38.82702079749499,42.138386215292584,6.113968435199209,1.0
Glucose,Glucose Oxidase,31.227451014110976,24.823233370105402,5.758917477313236,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,40.443894398789,60.70712424982751,6.6322633816015895,1.0
Lignin,Laccase (TrLcc1),38.005796116917445,51.013546487211855,5.6648776308747895,1.0
Cellulose,Cellulase (TrCel7A),41.64950577341743,56.11114325386309,5.756953709646608,0.5140362268377336
Lignin,Laccase (TrLcc1),26.894936584585686,65.3261028156053,5.716889202154754,1.0
Avicel,Cellulase (CtCel5A),39.35869865946355,41.89714150952061,5.42400541856756,1.0
Starch,α-Amylase (Bacillus),37.82860443087807,3.6037109230132875,6.219092296567326,1.0
Cellulose,Cellulase (TrCel7A),30.39646882796557,59.39072941117791,5.687222396725216,0.5424750143633317
p-Nitrophenyl-β-D-cellobioside,Cellulase,32.67294193022589,23.840209802751517,5.280764358996699,1.0
Xylan,Xylanase (TlXyn10A),36.68698363943923,10.741944706898916,6.799294904720586,1.0
Lactose,β-Galactosidase,37.66633577971329,16.44091408568803,6.36925580194035,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,34.65498516676775,8.966195437751733,5.793246096825191,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,36.32659765527444,1.9133852938491316,6.782366548110853,1.0
Xylan,Xylanase (TlXyn10A),35.67708219752374,16.035652000647666,5.33462333919032,1.0
Maltotriose,α-Amylase,37.84334283911996,14.591967065962443,5.9891574916274255,1.0
Cellulose,Cellulase (TrCel7A),39.244924106093066,66.00183073302918,6.06223352280446,0.710327172945423
Lignin,Laccase (TrLcc1),34.168919169580626,50.22674902703785,5.347379257556255,1.0
Lignin,Laccase (TrLcc1),37.498761311819216,69.98494095569909,5.776095173106198,1.0
Lactose,β-Galactosidase,39.088563194312336,48.89836193879068,7.427447522076279,1.0
p-Nitrophenyl-β-D-cellobioside,Cellulase,37.121780918838745,11.475440049568503,6.663142288946675,1.0
Lactose,β-Galactosidase,32.60047549721059,27.264656506999884,6.006538260903511,1.0
